cb_code;cb_codeext;cb_abandon;cb_perirec;cb_etiquet;cb_nd1;cb_nd2;cb_bp1;cb_ba1;cb_bp2;cb_ba2;cb_r1_code;cb_r2_code;cb_r3_code;cb_fo_type;cb_prop;cb_gest;cb_proptyp;cb_statut;cb_dateins;cb_avct;cb_typephy;cb_typelog;cb_rf_code;cb_capafo;cb_fo_disp;cb_fo_util;cb_modulo;cb_cabphy;cb_lgreel;cb_r4_code;cb_user;cb_etat;cb_datemes;cb_tech;cb_diam;cb_color;cb_localis;cb_comment;cb_creadat;cb_majdate;cb_majsrc;cb_abddate;cb_abdsrc
CR000014801281;14801281;0;;PBO-SRO-BPI-11363897-056-3-CT-2536-9971-1;CH000004316467;IM00000000000000000000000ID-30117000006Q;BL000008028075;;PTO00014801281;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-11-29 11-11-11;E;C;RA;CR000000000304;1;;;1;14801281;19.38;;;;;;;;;;;;;;
CR000039894261;39894261;0;;BE-01-117749607-1-WI-2698-1944-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255513;;PTO00039894261;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-08-26 11-11-11;E;C;RA;CR000000000304;1;;;1;39894261;35;;;;;;;;;;;;;;
CR000014323171;14323171;0;;PBO-SRO-BPI-11363897-025-6-CT-2536-8002-1;CH000004316479;IM00000000000000000000000ID-30117000002L;BL000008028033;;PTO00014323171;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-10-25 11-11-11;S;C;RA;CR000000000304;1;;;1;14323171;26.07;;;;;;;;;;;;;;
CR000027284981;27284981;0;;PBO-SRO-BPI-11363897-045-5-CT-2536-9333-1;CH000004323245;IM00000000000000000000000ID-30117000006C;BL000008028069;;PTO00027284981;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-07-28 11-11-11;E;C;RA;CR000000000304;1;;;1;27284981;29.08;;;;;;;;;;;;;;
CR000019615031;19615031;0;;PBO-SRO-BPI-11363897-043-1-CT-2536-9146-1;CH000004310066;IM00000000000000000000000ID-30117000002W;BL000008028067;;PTO00019615031;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-19 11-11-11;S;C;RA;CR000000000304;1;;;1;19615031;43.79;;;;;;;;;;;;;;
CR000013850251;13850251;0;;PBO-SRO-BPI-11363897-022-1-CT-2536-7595-1;HU000013029986;IM00000000000000000000000ID-30117000001P;BL000008027991;;PTO00013850251;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-28 11-11-11;S;C;RA;CR000000000304;1;;;1;13850251;20.15;;;;;;;;;;;;;;
CR000067744121;67744121;0;;PBO-SRO-BPI-11363897-005-4-WI-B173-5515-1;SU000000880765;IM00000000000000000000000ID-30117000001L;BL000008027987;;PTO00067744121;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-06-16 11-11-11;S;C;RA;CR000000000304;1;;;1;67744121;369.45;;;;;;;;;;;;;;
CR000025160771;25160771;0;;PBO-SRO-BPI-11363897-039-1-CT-2536-9102-1;CH000004311348;IM00000000000000000000000ID-30117000003R;BL000008028042;;PTO00025160771;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-07-16 11-11-11;S;C;RA;CR000000000304;1;;;1;25160771;11.41;;;;;;;;;;;;;;
CR000017692881;17692881;0;;PBO-SRO-BPI-11363897-031-3-CT-2536-8409-1;CH000004311345;IM00000000000000000000000ID-30117000008C;BL000008028028;;PTO00017692881;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-09-27 11-11-11;S;C;RA;CR000000000304;1;;;1;17692881;15.95;;;;;;;;;;;;;;
CR000029030811;29030811;0;;PBO-SRO-BPI-11363897-023-5-CT-2536-7793-1;CH000004323206;IM00000000000000000000000ID-30117000003L;BL000008027992;;PTO00029030811;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-10-29 11-11-11;S;C;RA;CR000000000304;1;;;1;29030811;15.63;;;;;;;;;;;;;;
CR000033002251;33002251;0;;PBO-SRO-BPI-11363897-028-1-CT-2536-8134-1;CH000004311707;IM00000000000000000000000ID-30117000008I;BL000008028036;;PTO00033002251;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-13 11-11-11;S;C;RA;CR000000000304;1;;;1;33002251;20.92;;;;;;;;;;;;;;
CR000002196341;2196341;0;;PBO-SRO-BPI-11363897-018-1-CT-2536-7859-1;SU000000870111;IM00000000000000000000000ID-301170000015;BL000008028026;;PTO00002196341;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-05-06 11-11-11;S;C;RA;CR000000000304;1;;;1;2196341;15.92;;;;;;;;;;;;;;
CR000039936851;39936851;0;;BE-02-117749607-4-WI-2698-2142-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255514;;PTO00039936851;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-22 11-11-11;E;C;RA;CR000000000304;1;;;1;39936851;35;;;;;;;;;;;;;;
CR000039885301;39885301;0;;BE-04-117749607-6-WI-2698-2340-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255516;;PTO00039885301;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-28 11-11-11;E;C;RA;CR000000000304;1;;;1;39885301;35;;;;;;;;;;;;;;
CR000033548941;33548941;0;;PBO-SRO-BPI-11363897-029-3-CT-2536-8299-1;CH000004317428;IM00000000000000000000000ID-301170000085;BL000008028037;;PTO00033548941;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-07-17 11-11-11;S;C;RA;CR000000000304;1;;;1;33548941;12.81;;;;;;;;;;;;;;
CR000081711191;81711191;0;;PBO-SRO-BPI-11363897-010-2-WI-B173-8606-1;CH000004323262;IM00000000000000000000000ID-301170000007;BL000008028018;;PTO00081711191;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-08-03 11-11-11;S;C;RA;CR000000000304;1;;;1;81711191;544.5;;;;;;;;;;;;;;
CR000039899031;39899031;0;;BE-04-117749607-3-WI-2698-2593-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255516;;PTO00039899031;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-04-07 11-11-11;E;C;RA;CR000000000304;1;;;1;39899031;35;;;;;;;;;;;;;;
CR000033499301;33499301;0;;PBO-SRO-BPI-11363897-034-1-CT-2536-8684-1;CH000004317426;IM00000000000000000000000ID-30117000002G;BL000008028031;;PTO00033499301;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-11-03 11-11-11;S;C;RA;CR000000000304;1;;;1;33499301;32.17;;;;;;;;;;;;;;
CR000089336571;89336571;0;;PBO-SRO-BPI-11363897-065-5-WI-B193-9510-1;CH000004313905;IM00000000000000000000000ID-301170000066;BL000008028000;;PTO00089336571;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-01-03 11-11-11;S;C;RA;CR000000000304;1;;;1;89336571;45.31;;;;;;;;;;;;;;
CR000086659331;86659331;0;;PBO-SRO-BPI-11363897-005-6-WI-B207-6460-1;SU000000880765;IM00000000000000000000000ID-30117000001L;BL000008027987;;PTO00086659331;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-10-10 11-11-11;S;C;RA;CR000000000304;1;;;1;86659331;369.45;;;;;;;;;;;;;;
CR000034398021;34398021;0;;PBO-SRO-BPI-11363897-013-2-CT-2536-7518-1;SU000000870112;IM00000000000000000000000ID-30117000001C;BL000008028021;;PTO00034398021;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-11-13 11-11-11;S;C;RA;CR000000000304;1;;;1;34398021;14.39;;;;;;;;;;;;;;
CR000037018611;37018611;0;;PBO-SRO-BPI-11363897-024-6-CT-2536-7936-1;CH000004310416;IM00000000000000000000000ID-30117000004P;BL000008027993;;PTO00037018611;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-01-25 11-11-11;S;C;RA;CR000000000304;1;;;1;37018611;197.34;;;;;;;;;;;;;;
CR000011556491;11556491;0;;PBO-SRO-BPI-11363897-008-3-CT-2536-7320-1;CH000004315505;IM00000000000000000000000ID-30117000007S;BL000008026396;;PTO00011556491;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-03 11-11-11;S;C;RA;CR000000000304;1;;;1;11556491;32.93;;;;;;;;;;;;;;
CR000036198891;36198891;0;;PBO-SRO-BPI-11363897-065-3-CT-2537-0422-1;CH000004313905;IM00000000000000000000000ID-30117000006A;BL000008028000;;PTO00036198891;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-10-07 11-11-11;S;C;RA;CR000000000304;1;;;1;36198891;64.39;;;;;;;;;;;;;;
CR000019375771;19375771;0;;BE-02-117738031-6-WI-2656-5891-1;IM00000000000000000000000ID-301170000006;IM00000000000000000000000ID-301170000006;BL000008202713;;PTO00019375771;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-06-07 11-11-11;S;C;RA;CR000000000304;1;;;1;19375771;35;;;;;;;;;;;;;;
CR000089705071;89705071;0;;PBO-SRO-BPI-11363897-003-4-WI-B193-3185-1;SU000000880805;IM00000000000000000000000ID-30117000001L;BL000008027985;;PTO00089705071;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-01-12 11-11-11;S;C;RA;CR000000000304;1;;;1;89705071;221.34;;;;;;;;;;;;;;
CR000029091171;29091171;0;;PBO-SRO-BPI-11363897-060-1-CT-2537-0180-1;CH000004317117;IM00000000000000000000000ID-30117000005K;BL000008028046;;PTO00029091171;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-06 11-11-11;S;C;RA;CR000000000304;1;;;1;29091171;29;;;;;;;;;;;;;;
CR000033499201;33499201;0;;PBO-SRO-BPI-11363897-051-1-CT-2536-9905-1;CH000004311359;IM00000000000000000000000ID-30117000004D;BL000008027998;;PTO00033499201;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-25 11-11-11;E;C;RA;CR000000000304;1;;;1;33499201;18.51;;;;;;;;;;;;;;
CR000090970171;90970171;0;;PBO-SRO-BPI-11363897-007-6-WI-B198-8823-1;SU000000870123;IM00000000000000000000000ID-30117000015F;BL000008026395;;PTO00090970171;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-03-06 11-11-11;S;C;RA;CR000000000304;1;;;1;90970171;45.78;;;;;;;;;;;;;;
CR000017754891;17754891;0;;PBO-SRO-BPI-11363897-031-2-CT-2536-8398-1;CH000004311345;IM00000000000000000000000ID-30117000002P;BL000008028028;;PTO00017754891;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-22 11-11-11;S;C;RA;CR000000000304;1;;;1;17754891;18.27;;;;;;;;;;;;;;
CR000003444571;3444571;0;;PBO-SRO-BPI-11363897-016-1-CT-2536-7694-1;SU000000869762;IM00000000000000000000000ID-30117000000W;BL000008028024;;PTO00003444571;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-08 11-11-11;S;C;RA;CR000000000304;1;;;1;3444571;22.48;;;;;;;;;;;;;;
CR000016579251;16579251;0;;PBO-SRO-BPI-11363897-052-1-CT-2536-9663-1;CH000004316476;IM00000000000000000000000ID-30117000005W;BL000008028071;;PTO00016579251;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-12-01 11-11-11;S;C;RA;CR000000000304;1;;;1;16579251;65.21;;;;;;;;;;;;;;
CR000093693101;93693101;0;;PBO-SRO-BPI-11363897-062-6-WI-B187-4423-1;SU000000880663;IM00000000000000000000000ID-30117000000V;BL000008028048;;PTO00093693101;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-05-28 11-11-11;S;C;RA;CR000000000304;1;;;1;93693101;11.51;;;;;;;;;;;;;;
CR000033169791;33169791;0;;PBO-SRO-BPI-11363897-064-6-CT-2537-0323-1;CH000004310408;IM00000000000000000000000ID-301170000083;BL000008027999;;PTO00033169791;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-18 11-11-11;S;C;RA;CR000000000304;1;;;1;33169791;43.13;;;;;;;;;;;;;;
CR000023477421;23477421;0;;PBO-SRO-BPI-11363897-046-4-CT-2536-9399-1;CH000004323207;IM00000000000000000000000ID-301170000048;BL000008028070;;PTO00023477421;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-11-27 11-11-11;E;C;RA;CR000000000304;1;;;1;23477421;39.85;;;;;;;;;;;;;;
CR000007545381;7545381;0;;PBO-SRO-BPI-11363897-066-2-CT-2537-0565-1;CH000004323244;IM00000000000000000000000ID-30117000004E;BL000008028097;;PTO00007545381;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-09-10 11-11-11;S;C;RA;CR000000000304;1;;;1;7545381;36.68;;;;;;;;;;;;;;
CR000028970661;28970661;0;;PBO-SRO-BPI-11363897-023-1-CT-2536-7727-1;CH000004323206;IM00000000000000000000000ID-30117000006O;BL000008027992;;PTO00028970661;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-12 11-11-11;S;C;RA;CR000000000304;1;;;1;28970661;46;;;;;;;;;;;;;;
CR000014175521;14175521;0;;PBO-SRO-BPI-11363897-025-1-CT-2536-7958-1;CH000004316479;IM00000000000000000000000ID-301170000022;BL000008028033;;PTO00014175521;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-10-18 11-11-11;S;C;RA;CR000000000304;1;;;1;14175521;28.8;;;;;;;;;;;;;;
CR000005312021;5312021;0;;PBO-SRO-BPI-11363897-019-2-CT-2536-7100-1;SU000000869763;IM00000000000000000000000ID-30117000000I;BL000008027988;;PTO00005312021;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-05-25 11-11-11;S;C;RA;CR000000000304;1;;;1;5312021;14.47;;;;;;;;;;;;;;
CR000035337681;35337681;0;;PBO-SRO-BPI-11363897-032-6-CT-2536-8475-1;CH000004311346;IM00000000000000000000000ID-301170000070;BL000008028029;;PTO00035337681;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-05-18 11-11-11;E;C;RA;CR000000000304;1;;;1;35337681;15.56;;;;;;;;;;;;;;
CR000033620361;33620361;0;;PBO-SRO-BPI-11363897-057-2-CT-2537-0015-1;CH000004316155;IM00000000000000000000000ID-30117000004T;BL000008028043;;PTO00033620361;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-14 11-11-11;E;C;RA;CR000000000304;1;;;1;33620361;17.51;;;;;;;;;;;;;;
CR000014172641;14172641;0;;PBO-SRO-BPI-11363897-025-5-CT-2536-7991-1;CH000004316479;IM00000000000000000000000ID-301170000088;BL000008028033;;PTO00014172641;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-10-19 11-11-11;S;C;RA;CR000000000304;1;;;1;14172641;39.53;;;;;;;;;;;;;;
CR000033075471;33075471;0;;PBO-SRO-BPI-11363897-028-2-CT-2536-8145-1;CH000004311707;IM00000000000000000000000ID-30117000005C;BL000008028036;;PTO00033075471;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-08-11 11-11-11;S;C;RA;CR000000000304;1;;;1;33075471;39.05;;;;;;;;;;;;;;
CR000039387431;39387431;0;;PBO-SRO-BPI-11363897-068-1-CT-2537-0499-1;CH000004312318;IM00000000000000000000000ID-30117000000G;BL000008027669;;PTO00039387431;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-04-01 11-11-11;S;C;RA;CR000000000304;1;;;1;39387431;12.37;;;;;;;;;;;;;;
CR000080845611;80845611;0;;PBO-SRO-BPI-11363897-054-6-WI-B178-1143-1;CH000004316159;IM00000000000000000000000ID-30117000004G;BL000008028073;;PTO00080845611;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-07-28 11-11-11;S;C;RA;CR000000000304;1;;;1;80845611;15.9;;;;;;;;;;;;;;
CR000040103621;40103621;0;;PBO-SRO-BPI-11363897-021-1-CT-2536-7463-1;HU000013029985;IM00000000000000000000000ID-30117000001I;BL000008027990;;PTO00040103621;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-07 11-11-11;S;C;RA;CR000000000304;1;;;1;40103621;14.31;;;;;;;;;;;;;;
CR000092322001;92322001;0;;PBO-SRO-BPI-11363897-046-5-WI-B202-3440-1;CH000004323207;IM00000000000000000000000ID-301170000048;BL000008028070;;PTO00092322001;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-03-29 11-11-11;S;C;RA;CR000000000304;1;;;1;92322001;39.85;;;;;;;;;;;;;;
CR000032656961;32656961;0;;PBO-SRO-BPI-11363897-036-4-CT-2536-8805-1;CH000004316798;IM00000000000000000000000ID-30117000003A;BL000008028039;;PTO00032656961;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-04-07 11-11-11;S;C;RA;CR000000000304;1;;;1;32656961;48.01;;;;;;;;;;;;;;
CR000002682181;2682181;0;;PBO-SRO-BPI-11363897-005-1-CT-2536-7045-1;SU000000880765;IM00000000000000000000000ID-3011700000QO;BL000008027987;;PTO00002682181;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-08-11 11-11-11;S;C;RA;CR000000000304;1;;;1;2682181;38.21;;;;;;;;;;;;;;
CR000027272131;27272131;0;;PBO-SRO-BPI-11363897-045-1-CT-2536-9322-1;CH000004323245;IM00000000000000000000000ID-301170000057;BL000008028069;;PTO00027272131;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-10 11-11-11;S;C;RA;CR000000000304;1;;;1;27272131;17.05;;;;;;;;;;;;;;
CR000089378951;89378951;0;;PBO-SRO-BPI-11363897-071-2-WI-B194-1149-1;CH000004313914;IM00000000000000000000000ID-301170000034;BL000008027672;;PTO00089378951;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-01-03 11-11-11;S;C;RA;CR000000000304;1;;;1;89378951;70.41;;;;;;;;;;;;;;
CR000033400921;33400921;0;;PBO-SRO-BPI-11363897-055-2-CT-2536-9850-1;CH000004315511;IM00000000000000000000000ID-301170000043;BL000008028074;;PTO00033400921;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-01-14 11-11-11;S;C;RA;CR000000000304;1;;;1;33400921;14.6;;;;;;;;;;;;;;
CR000039894481;39894481;0;;BE-04-117749607-2-WI-2698-2263-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255516;;PTO00039894481;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-13 11-11-11;S;C;RA;CR000000000304;1;;;1;39894481;35;;;;;;;;;;;;;;
CR000031097641;31097641;0;;PBO-SRO-BPI-11363897-001-3-CT-2536-6869-1;CH000004312320;IM00000000000000000000000ID-30117000007I;BL000008026079;;PTO00031097641;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-07-09 11-11-11;S;C;RA;CR000000000304;1;;;1;31097641;31.67;;;;;;;;;;;;;;
CR000056980381;56980381;0;;PBO-SRO-BPI-11363897-011-4-WI-8681-0570-1;SU000000863688;IM00000000000000000000000ID-30117000001U;BL000008028019;;PTO00056980381;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-03-01 11-11-11;S;C;RA;CR000000000304;1;;;1;56980381;69.56;;;;;;;;;;;;;;
CR000019723301;19723301;0;;PBO-SRO-BPI-11363897-047-2-CT-2536-9289-1;CH000004323219;IM00000000000000000000000ID-30117000007X;BL000008027994;;PTO00019723301;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-01-23 11-11-11;S;C;RA;CR000000000304;1;;;1;19723301;7.85;;;;;;;;;;;;;;
CR000007455681;7455681;0;;PBO-SRO-BPI-11363897-030-5-CT-2536-8332-1;CH000004317429;IM00000000000000000000000ID-30117000004N;BL000008028027;;PTO00007455681;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-11-05 11-11-11;S;C;RA;CR000000000304;1;;;1;7455681;12.37;;;;;;;;;;;;;;
CR000013850041;13850041;0;;PBO-SRO-BPI-11363897-022-3-CT-2536-7617-1;HU000013029986;IM00000000000000000000000ID-30117000001M;BL000008027991;;PTO00013850041;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-02-13 11-11-11;S;C;RA;CR000000000304;1;;;1;13850041;12.5;;;;;;;;;;;;;;
CR000035384591;35384591;0;;PBO-SRO-BPI-11363897-031-6-CT-2536-8508-1;CH000004311345;IM00000000000000000000000ID-301170000058;BL000008028028;;PTO00035384591;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-03-17 11-11-11;S;C;RA;CR000000000304;1;;;1;35384591;20.22;;;;;;;;;;;;;;
CR000035335981;35335981;0;;PBO-SRO-BPI-11363897-032-5-CT-2536-8486-1;CH000004311346;IM00000000000000000000000ID-30117000006B;BL000008028029;;PTO00035335981;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-18 11-11-11;S;C;RA;CR000000000304;1;;;1;35335981;29.35;;;;;;;;;;;;;;
CR000012884221;12884221;0;;PBO-SRO-BPI-11363897-004-2-CT-2536-7023-1;SU000000870120;IM00000000000000000000000ID-30117000001Y;BL000008027986;;PTO00012884221;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-02-05 11-11-11;S;C;RA;CR000000000304;1;;;1;12884221;42.93;;;;;;;;;;;;;;
CR000035337851;35337851;0;;PBO-SRO-BPI-11363897-032-4-CT-2536-8497-1;CH000004311346;IM00000000000000000000000ID-30117000003M;BL000008028029;;PTO00035337851;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-06-22 11-11-11;S;C;RA;CR000000000304;1;;;1;35337851;25.88;;;;;;;;;;;;;;
CR000091391021;91391021;0;;PBO-SRO-BPI-11363897-022-5-WI-B200-1077-1;HU000013029986;IM00000000000000000000000ID-30117000001O;BL000008027991;;PTO00091391021;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-03-01 11-11-11;S;C;RA;CR000000000304;1;;;1;91391021;9.15;;;;;;;;;;;;;;
CR000091563781;91563781;0;;PBO-SRO-BPI-11363897-063-2-WI-B200-6995-1;SU000000880790;IM00000000000000000000000ID-3011700000QP;BL000008028081;;PTO00091563781;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-03-06 11-11-11;S;C;RA;CR000000000304;1;;;1;91563781;29.33;;;;;;;;;;;;;;
CR000034816861;34816861;0;;PBO-SRO-BPI-11363897-026-1-CT-2536-8024-1;CH000004323214;IM00000000000000000000000ID-30117000008F;BL000008028034;;PTO00034816861;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-19 11-11-11;S;C;RA;CR000000000304;1;;;1;34816861;50.09;;;;;;;;;;;;;;
CR000033086661;33086661;0;;PBO-SRO-BPI-11363897-028-6-CT-2536-8189-1;CH000004311707;IM00000000000000000000000ID-301170000031;BL000008028036;;PTO00033086661;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-08-30 11-11-11;S;C;RA;CR000000000304;1;;;1;33086661;28.1;;;;;;;;;;;;;;
CR000019576981;19576981;0;;PBO-SRO-BPI-11363897-043-6-CT-2536-9201-1;CH000004310066;IM00000000000000000000000ID-30117000002Q;BL000008028067;;PTO00019576981;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-02-27 11-11-11;S;C;RA;CR000000000304;1;;;1;19576981;25.73;;;;;;;;;;;;;;
CR000033623341;33623341;0;;PBO-SRO-BPI-11363897-029-1-CT-2536-8255-1;CH000004317428;IM00000000000000000000000ID-30117000006D;BL000008028037;;PTO00033623341;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-06-24 11-11-11;S;C;RA;CR000000000304;1;;;1;33623341;24.57;;;;;;;;;;;;;;
